Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,LapNumber,Driver
2025-11-23 04:04:08.478,0 days 00:57:41.627000,,0.0,0 days 00:00:00,10595.56,0.0,1,27.0,True,1,interpolation,-0.028050364748562637,-4.526538564698271e-06,OnTrack,1557.9629429807774,-1153.009487255722,6069.007044527021,1.0,BOR
2025-11-23 04:04:08.588,0 days 00:57:41.737000,,0.0,0 days 00:00:00.110000,10530.38507584,0.0,1,27.0,True,1,pos,-0.0635193180874542,-1.0250228312661466e-05,OnTrack,1558.0,-1153.0,6069.0,1.0,BOR
2025-11-23 04:04:08.748,0 days 00:57:41.897000,,0.0,0 days 00:00:00.270000,10435.58507584,0.0,1,27.0,True,1,pos,-0.043318655795634306,-6.990410562838642e-06,OnTrack,1558.0,-1153.0,6069.0,1.0,BOR
2025-11-23 04:04:08.830,0 days 00:57:41.979000,,0.0,0 days 00:00:00.352000,10387.0,0.0,1,27.0,True,1,car,0.0,0.0,OnTrack,1557.7005144074687,-1153.075177548087,6069.056937560218,1.0,BOR
2025-11-23 04:04:09.069,0 days 00:57:42.218000,,0.0,0 days 00:00:00.591000,8773.751296,4.267853714285714,1,23.58571702857143,True,1,pos,0.2900041587930667,4.679850049960451e-05,OnTrack,1558.0,-1152.0,6069.0,1.0,BOR
2025-11-23 04:04:09.110,0 days 00:57:42.259000,6,0.0,0 days 00:00:00.632000,8497.0,5.0,1,23.0,False,1,car,0.3888888888888889,6.275570990671054e-05,OnTrack,1558.886229118614,-1151.20137463399,6068.831512015716,1.0,BOR
2025-11-23 04:04:09.268,0 days 00:57:42.417000,6,0.0,0 days 00:00:00.790000,7391.000896,9.937496,1,23.0,False,1,pos,0.9386319917968657,0.0001514687579649309,OnTrack,1564.0,-1147.0,6068.0,1.0,BOR
2025-11-23 04:04:09.430,0 days 00:57:42.579000,6,0.0,0 days 00:00:00.952000,6257.0,15.0,1,23.0,False,1,car,1.722222222222222,0.0002779181438725752,OnTrack,1569.2030819394154,-1143.2439865054441,6067.841976366713,1.0,BOR
2025-11-23 04:04:09.630,0 days 00:57:42.779000,6,0.0,0 days 00:00:01.152000,4857.0,22.0,1,23.0,False,1,car,2.9444444444444438,0.0004751503750079511,OnTrack,1576.9333146443537,-1137.6629170513509,6068.059082192746,1.0,BOR
2025-11-23 04:04:09.669,0 days 00:57:42.818000,6,0.0,0 days 00:00:01.191000,4874.671788,23.218744,1,23.4874976,False,1,pos,3.2344086572828,0.0005219424293559237,OnTrack,1579.0,-1136.0,6068.0,1.0,BOR
2025-11-23 04:04:09.949,0 days 00:57:43.098000,6,0.0,0 days 00:00:01.471000,5001.546788,31.968744,1,26.9874976,False,1,pos,5.7788747761354236,0.0009325475718129293,OnTrack,1598.0,-1120.0,6067.0,1.0,BOR
2025-11-23 04:04:09.950,0 days 00:57:43.099000,6,0.0,0 days 00:00:01.472000,5002.0,32.0,1,27.0,False,1,car,5.788888888888889,0.0009341635674684625,OnTrack,1598.0703869753959,-1119.9427675344155,6066.998208824173,1.0,BOR
2025-11-23 04:04:10.149,0 days 00:57:43.298000,6,0.011055544888887967,0 days 00:00:01.671000,5663.6743616,38.96499328,1,29.98499712,False,1,pos,7.943324467697208,0.0012818287696877535,OnTrack,1614.0,-1107.0,6067.0,1.0,BOR
2025-11-23 04:04:10.150,0 days 00:57:43.299000,23,0.011111111111110183,0 days 00:00:01.672000,5667.0,39.0,1,30.0,False,1,car,7.955555555555556,0.0012838025226629927,OnTrack,1614.1125696128631,-1106.903130405275,6067.0004772139,1.0,BOR
2025-11-23 04:04:10.348,0 days 00:57:43.497000,23,0.13980190454276947,0 days 00:00:01.870000,6505.328597211952,46.721447605899556,1,37.721447605899556,False,1,pos,10.70895082248253,0.001728122943139567,OnTrack,1641.0,-1083.0,6067.0,1.0,BOR
2025-11-23 04:04:10.509,0 days 00:57:43.658000,81,0.24444444444444358,0 days 00:00:02.031000,7187.0,53.0,1,44.0,False,1,car,13.240833333333336,0.0021366974458022657,OnTrack,1655.3051074721316,-1070.4172401662506,6066.650889277893,1.0,BOR
2025-11-23 04:04:10.689,0 days 00:57:43.838000,81,0.19444444444444375,0 days 00:00:02.211000,8309.0,59.0,1,47.75,False,1,pos,16.2281921680847,0.002618772994313165,OnTrack,1672.0,-1055.0,6066.0,1.0,BOR
2025-11-23 04:04:10.749,0 days 00:57:43.898000,81,0.17777777777777715,0 days 00:00:02.271000,8683.0,61.0,1,49.0,False,1,car,17.307499999999997,0.002792942869398152,OnTrack,1680.8761566371304,-1046.455822604246,6065.763285460059,1.0,BOR
2025-11-23 04:04:10.969,0 days 00:57:44.118000,81,0.17777777777777715,0 days 00:00:02.491000,9333.833333333334,71.08333333333333,1,52.666666666666664,False,1,pos,21.688151488013677,0.003499856596786061,OnTrack,1720.0,-1008.0,6065.0,1.0,BOR
2025-11-23 04:04:10.989,0 days 00:57:44.138000,81,0.17777777777777715,0 days 00:00:02.511000,9393.0,72.0,1,53.0,False,1,car,22.1075,0.0035675276316752655,OnTrack,1723.0203406901383,-1004.9771999523822,6064.964639551946,1.0,BOR
2025-11-23 04:04:11.269,0 days 00:57:44.418000,81,0.09999999999999787,0 days 00:00:02.791000,8208.0,80.0,2,58.0,False,1,car,28.32972222222222,0.004571618990182633,OnTrack,1756.4850442990823,-970.1842480157009,6065.043712300237,1.0,BOR
2025-11-23 04:04:11.388,0 days 00:57:44.537000,81,0.09999999999999636,0 days 00:00:02.910000,8612.175217371429,85.10000274285714,2,62.25000228571429,False,1,pos,31.29053792024011,0.0050494112242650355,OnTrack,1781.0,-944.0,6065.0,1.0,BOR
2025-11-23 04:04:11.549,0 days 00:57:44.698000,81,0.09999999999999432,0 days 00:00:03.071000,9159.0,92.0,2,68.0,False,1,car,35.48527777777778,0.005726324052466108,OnTrack,1831.963266629773,-889.5332226227205,6064.656404824811,1.0,BOR
2025-11-23 04:04:11.709,0 days 00:57:44.858000,81,0.27777777777777146,0 days 00:00:03.231000,9978.0,96.0,2,71.0,False,1,car,39.75194444444444,0.006414843841156874,OnTrack,1889.5778003179782,-827.5106416324332,6064.158094634306,1.0,BOR
2025-11-23 04:04:11.788,0 days 00:57:44.937000,81,0.14611100444443859,0 days 00:00:03.310000,10254.500224,102.9125056,2,72.4812512,False,1,pos,42.08913053093692,0.006791999826407531,OnTrack,1909.0,-806.0,6064.0,1.0,BOR
2025-11-23 04:04:11.869,0 days 00:57:45.018000,81,0.011111111111105743,0 days 00:00:03.391000,10538.0,110.0,2,74.0,False,1,car,44.64083333333333,0.007203772765698379,OnTrack,1922.2505510071333,-790.6858946831437,6063.904157797513,1.0,BOR
2025-11-23 04:04:12.048,0 days 00:57:45.197000,81,0.12904604911110978,0 days 00:00:03.570000,10427.8030856,117.8312528,2,82.39062799999999,False,1,pos,50.706756813428484,0.008182641910869348,OnTrack,1942.0,-766.0,6064.0,1.0,BOR
2025-11-23 04:04:12.189,0 days 00:57:45.338000,27,0.22194444444444628,0 days 00:00:03.711000,10341.0,124.0,3,89.0,False,1,car,55.66305555555555,0.00898244888648286,OnTrack,1971.1811136607919,-731.5245232785155,6064.484476644425,1.0,BOR
2025-11-23 04:04:12.328,0 days 00:57:45.477000,27,0.260555573333335,0 days 00:00:03.850000,10513.0125792,127.4750016,3,86.3937488,False,1,pos,60.57998450352154,0.009775902686544045,OnTrack,2006.0,-691.0,6065.0,1.0,BOR
2025-11-23 04:04:12.349,0 days 00:57:45.498000,27,0.26638888888889056,0 days 00:00:03.871000,10539.0,128.0,3,86.0,False,1,car,61.35194444444445,0.009900475271403884,OnTrack,2011.1793269008508,-684.9838952352115,6065.053784410101,1.0,BOR
2025-11-23 04:04:12.548,0 days 00:57:45.697000,27,0.5337952248888889,0 days 00:00:04.070000,10921.245956266666,140.437504,3,97.60833706666666,False,1,pos,69.17993465159869,0.011163692340928077,OnTrack,2060.0,-628.0,6065.0,1.0,BOR
2025-11-23 04:04:12.589,0 days 00:57:45.738000,4,0.5888888888888886,0 days 00:00:04.111000,11000.0,143.0,3,100.0,False,1,car,70.88527777777777,0.011438886674259815,OnTrack,2070.3613812608255,-615.6491361616552,6064.74913393538,1.0,BOR
2025-11-23 04:04:12.708,0 days 00:57:45.857000,4,0.5888888888888886,0 days 00:00:04.230000,10892.60244224,148.65250304,3,100.0,False,1,pos,75.99019479968214,0.012262676452979855,OnTrack,2101.0,-579.0,6064.0,1.0,BOR
2025-11-23 04:04:12.908,0 days 00:57:46.057000,4,0.5888888888888886,0 days 00:00:04.430000,10712.10244224,158.15250304,3,100.0,False,1,pos,85.06324264634148,0.01372681074661183,OnTrack,2158.0,-513.0,6065.0,1.0,BOR
2025-11-23 04:04:12.989,0 days 00:57:46.138000,4,0.5888888888888886,0 days 00:00:04.511000,10639.0,162.0,4,100.0,False,1,car,88.88527777777779,0.014343579532798991,OnTrack,2190.6401485850997,-475.2832339937619,6065.026510537318,1.0,BOR
2025-11-23 04:04:13.208,0 days 00:57:46.357000,4,0.40638883555555855,0 days 00:00:04.730000,10891.845528436364,170.95909352727273,4,100.0,False,1,pos,99.63001643748187,0.01607747762456078,OnTrack,2295.0,-355.0,6064.0,1.0,BOR
2025-11-23 04:04:13.429,0 days 00:57:46.578000,4,0.22222222222222854,0 days 00:00:04.951000,11147.0,180.0,4,100.0,False,1,car,110.88527777777776,0.017893759693235752,OnTrack,2378.4683596204623,-261.11339210613306,6063.861096476679,1.0,BOR
2025-11-23 04:04:13.588,0 days 00:57:46.737000,4,0.04555548444444574,0 days 00:00:05.110000,10479.1997312,186.36000256,4,100.0,False,1,pos,119.14166906933093,0.01922610862778462,OnTrack,2420.0,-215.0,6064.0,1.0,BOR
2025-11-23 04:04:13.629,0 days 00:57:46.778000,4,0.0,0 days 00:00:05.151000,10307.0,188.0,5,100.0,False,1,car,121.32972222222222,0.019579198759301697,OnTrack,2427.920511296003,-206.18432516522415,6064.021740097104,1.0,BOR
2025-11-23 04:04:13.989,0 days 00:57:47.138000,44,3.2897222222222524,0 days 00:00:05.511000,10868.0,203.0,5,100.0,False,1,car,141.62972222222223,0.02285504681643199,OnTrack,2493.4097922825176,-133.09756086988665,6064.0118101437865,1.0,BOR
2025-11-23 04:04:14.088,0 days 00:57:47.237000,44,2.370043056253984,0 days 00:00:05.610000,11021.803670857144,205.12142994285713,5,98.58571337142857,False,1,pos,147.3250320665206,0.023774109362648725,OnTrack,2562.0,-57.0,6064.0,1.0,BOR
2025-11-23 04:04:14.188,0 days 00:57:47.337000,44,1.4410748022857156,0 days 00:00:05.710000,11177.160813714287,207.26428708571427,5,97.15714194285714,False,1,pos,153.11250645777338,0.024708044670051523,OnTrack,2654.0,45.0,6064.0,1.0,BOR
2025-11-23 04:04:14.269,0 days 00:57:47.418000,1,0.6886111111111006,0 days 00:00:05.791000,11303.0,209.0,5,96.0,False,1,car,157.8852777777778,0.025478235490532488,OnTrack,2702.833122238485,99.14479724489725,6064.030626325608,1.0,BOR
2025-11-23 04:04:14.509,0 days 00:57:47.658000,43,3.1538888888889005,0 days 00:00:06.031000,10675.0,219.0,5,93.0,False,1,car,172.48527777777775,0.027834264142458702,OnTrack,2731.8831564752213,131.59052538665767,6064.1076092496905,1.0,BOR
2025-11-23 04:04:14.568,0 days 00:57:47.717000,43,3.0391666032379683,0 days 00:00:06.090000,10635.448731595134,220.3074799472683,5,90.2216051120549,False,1,pos,176.15887922975742,0.02842707991483006,OnTrack,2751.0,153.0,6064.0,1.0,BOR
2025-11-23 04:04:14.868,0 days 00:57:48.017000,43,2.4558335801537963,0 days 00:00:06.390000,10434.340805314585,226.95567585736907,5,76.09418880309072,False,1,pos,195.12226183154914,0.031487235582450646,OnTrack,2935.0,359.0,6063.0,1.0,BOR
2025-11-23 04:04:14.870,0 days 00:57:48.019000,43,2.4519444444444787,0 days 00:00:06.392000,10433.0,227.0,6,76.0,False,1,car,195.24833333333333,0.03150757997083385,OnTrack,2935.9870254569482,360.10957028285793,6062.998421687188,1.0,BOR
2025-11-23 04:04:15.230,0 days 00:57:48.379000,43,2.1519444444444673,0 days 00:00:06.752000,10294.0,226.0,6,59.0,False,1,car,217.8483333333333,0.03515458322655526,OnTrack,3030.486433432866,467.1286760880962,6063.944962152211,1.0,BOR
2025-11-23 04:04:15.268,0 days 00:57:48.417000,43,1.9302785244444665,0 days 00:00:06.790000,10299.2249824,226.2374992,6,58.5250016,False,1,pos,220.2509471042943,0.03554229739668516,OnTrack,3043.0,481.0,6064.0,1.0,BOR
2025-11-23 04:04:15.390,0 days 00:57:48.539000,43,1.2186111111111302,0 days 00:00:06.912000,10316.0,227.0,6,57.0,False,1,car,227.9372222222222,0.036782645643563636,OnTrack,3093.7377154302026,536.9012937073809,6064.011041463275,1.0,BOR
2025-11-23 04:04:15.428,0 days 00:57:48.577000,43,1.70774636825399,0 days 00:00:06.950000,10284.242964114286,225.77857554285714,6,50.214308571428575,False,1,pos,230.286935163408,0.037161823110223605,OnTrack,3111.0,556.0,6064.0,1.0,BOR
2025-11-23 04:04:15.670,0 days 00:57:48.819000,44,4.822777777777816,0 days 00:00:07.192000,10082.0,218.0,6,7.0,True,1,car,244.89277777777778,0.03951879459549622,OnTrack,3224.1706303172887,682.9107263085567,6063.994745927791,1.0,BOR
2025-11-23 04:04:15.768,0 days 00:57:48.917000,44,4.071250981587343,0 days 00:00:07.290000,10099.1499776,218.0,6,12.599992685714286,True,1,pos,250.82832143469005,0.04047662411059514,OnTrack,3266.0,730.0,6064.0,1.0,BOR
2025-11-23 04:04:15.950,0 days 00:57:49.099000,87,2.6755555555556043,0 days 00:00:07.472000,10131.0,218.0,6,23.0,True,1,car,261.84833333333336,0.0422549435474288,OnTrack,3332.3166803027207,804.3901869099652,6063.9979434302995,1.0,BOR
2025-11-23 04:04:16.150,0 days 00:57:49.299000,44,1.7116666666666447,0 days 00:00:07.672000,9637.0,213.0,6,29.0,True,1,car,273.6816666666667,0.044164510148875846,OnTrack,3401.649816488335,880.1628515214502,6063.998368123898,1.0,BOR
2025-11-23 04:04:16.169,0 days 00:57:49.318000,44,1.5586126577777581,0 days 00:00:07.691000,9642.79494144,211.95501056,6,26.24502784,True,1,pos,274.77915027033254,0.04434161308142763,OnTrack,3409.0,888.0,6064.0,1.0,BOR
2025-11-23 04:04:16.209,0 days 00:57:49.358000,44,1.236390435555541,0 days 00:00:07.731000,9654.99494144,209.75501056,6,20.44502784,True,1,pos,277.0723008493736,0.044711662976455166,OnTrack,3425.0,905.0,6064.0,1.0,BOR
2025-11-23 04:04:16.350,0 days 00:57:49.499000,44,0.10055555555555884,0 days 00:00:07.872000,9698.0,202.0,6,0.0,True,1,car,284.9038888888889,0.04597546063475521,OnTrack,3491.296160440944,976.7999375791612,6063.747697871274,1.0,BOR
2025-11-23 04:04:16.588,0 days 00:57:49.737000,44,0.15273751114465506,0 days 00:00:08.110000,10500.257901866667,182.16667733333333,6,0.0,True,1,pos,296.94159855448845,0.04791800781802382,OnTrack,3603.0,1101.0,6063.0,1.0,BOR
2025-11-23 04:04:16.590,0 days 00:57:49.739000,,0.1531760432732291,0 days 00:00:08.112000,10507.0,182.0,5,0.0,True,1,car,297.0372222222222,0.047933438783844574,OnTrack,3603.6660736146155,1101.7555136048763,6062.996681579451,1.0,BOR
2025-11-23 04:04:16.950,0 days 00:57:50.099000,,0.23210677484973447,0 days 00:00:08.472000,10796.0,160.0,5,0.0,True,1,car,313.0372222222222,0.05051538799143495,OnTrack,3670.9732004747393,1183.0121185091182,6063.003313507475,1.0,BOR
2025-11-23 04:04:16.969,0 days 00:57:50.118000,,0.23627252136432653,0 days 00:00:08.491000,10725.406514401886,158.88703964147118,5,0.0,True,1,pos,313.8370654537709,0.05064446015380329,OnTrack,3675.0,1188.0,6063.0,1.0,BOR
2025-11-23 04:04:17.049,0 days 00:57:50.198000,,0.2538126839368833,0 days 00:00:08.571000,10428.167781892109,154.20084340820893,5,0.0,True,1,pos,317.16716375076146,0.051181844194997855,OnTrack,3694.0,1212.0,6063.0,1.0,BOR
2025-11-23 04:04:17.189,0 days 00:57:50.338000,,0.28450796843885756,0 days 00:00:08.711000,9908.0,146.0,3,0.0,True,1,car,322.73,0.05207952923535264,OnTrack,3730.1217500142693,1267.459050332398,6063.566097823067,1.0,BOR
2025-11-23 04:04:17.289,0 days 00:57:50.438000,,0.3064331716545535,0 days 00:00:08.811000,9803.416666666666,138.08333333333334,3,0.0,True,1,pos,326.39299284250563,0.05267063307704743,OnTrack,3752.0,1308.0,6064.0,1.0,BOR
2025-11-23 04:04:17.429,0 days 00:57:50.578000,,0.3371284561565278,0 days 00:00:08.951000,9657.0,127.0,3,0.0,True,1,car,331.1966666666667,0.053445810691035885,OnTrack,3771.046820025812,1355.5588414743033,6064.150044735725,1.0,BOR
2025-11-23 04:04:17.609,0 days 00:57:50.758000,,0.3765938219447805,0 days 00:00:09.131000,9327.6,117.1,3,0.0,True,1,pos,337.03165008313596,0.05438741261656438,OnTrack,3783.0,1408.0,6064.0,1.0,BOR
2025-11-23 04:04:17.629,0 days 00:57:50.778000,,0.3809788625879197,0 days 00:00:09.151000,9291.0,116.0,2,0.0,True,1,car,337.6411111111111,0.05448576245520422,OnTrack,3784.0803566777668,1413.8230554909685,6063.9970432098635,1.0,BOR
2025-11-23 04:04:17.768,0 days 00:57:50.917000,,0.4114549090898671,0 days 00:00:09.290000,8798.24477312,108.35499648,2,0.0,True,1,pos,341.6232706097473,0.055128370802829355,OnTrack,3790.0,1454.0,6064.0,1.0,BOR
2025-11-23 04:04:18.028,0 days 00:57:51.177000,,0.46846043745067656,0 days 00:00:09.550000,7876.54477312,94.05499648,2,0.0,True,1,pos,348.06265682034297,0.05616750631056784,OnTrack,3791.0,1524.0,6064.0,1.0,BOR
2025-11-23 04:04:18.029,0 days 00:57:51.178000,,0.46867967545070344,0 days 00:00:09.551000,7873.0,94.0,2,0.0,True,1,car,348.0855555555556,0.05617120152127016,OnTrack,3790.9821051181816,1524.2540723113066,6064.004261042606,1.0,BOR
2025-11-23 04:04:18.208,0 days 00:57:51.357000,,0.5079258032389292,0 days 00:00:09.730000,6838.7152552,80.01562,2,0.0,True,1,pos,351.9554842509142,0.05679569897929595,OnTrack,3786.0,1566.0,6065.0,1.0,BOR
2025-11-23 04:04:18.349,0 days 00:57:51.498000,,0.5388403257409304,0 days 00:00:09.871000,6024.0,69.0,2,0.0,True,1,car,354.2188888888889,0.05716094871751314,OnTrack,3781.7509520868803,1588.1145181721884,6064.388611701417,1.0,BOR
2025-11-23 04:04:18.428,0 days 00:57:51.577000,,0.5561612503134603,0 days 00:00:09.950000,5521.95459328,56.75499008,2,0.0,True,1,pos,355.0372576958249,0.0572930103857997,OnTrack,3778.0,1602.0,6064.0,1.0,BOR
2025-11-23 04:04:18.549,0 days 00:57:51.698000,,0.5826907321723223,0 days 00:00:10.071000,4753.0,38.0,2,0.0,True,1,car,356.33,0.057501622571292425,OnTrack,3769.0994796546265,1630.7803323436929,6063.926990096517,1.0,BOR
2025-11-23 04:04:18.628,0 days 00:57:51.777000,,0.6000116567448521,0 days 00:00:10.150000,5084.8002688,52.22001152,2,5.13500416,True,1,pos,357.79756911065755,0.05773844687768908,OnTrack,3763.0,1649.0,6064.0,1.0,BOR
2025-11-23 04:04:18.749,0 days 00:57:51.898000,,0.6265411386037142,0 days 00:00:10.271000,5593.0,74.0,2,13.0,True,1,car,360.4411111111111,0.05816504007602051,OnTrack,3755.188367151244,1669.93607350063,6064.051460769119,1.0,BOR
2025-11-23 04:04:18.949,0 days 00:57:52.098000,,0.670391545035106,0 days 00:00:10.471000,4752.0,58.0,2,0.0,True,1,car,363.66333333333336,0.058685015958104686,OnTrack,3745.5470027042247,1689.5424520767656,6064.013991387431,1.0,BOR
2025-11-23 04:04:19.048,0 days 00:57:52.197000,,0.692097510250775,0 days 00:00:10.570000,4528.542712685714,46.332135314285715,2,0.0,True,1,pos,364.66439436745895,0.05884655900459282,OnTrack,3741.0,1698.0,6064.0,1.0,BOR
2025-11-23 04:04:19.229,0 days 00:57:52.378000,,0.7317821140390547,0 days 00:00:10.751000,4120.0,25.0,2,0.0,True,1,car,365.6077777777778,0.05899879450763824,OnTrack,3733.1281259257075,1712.1997353372687,6063.999343488234,1.0,BOR
2025-11-23 04:04:19.268,0 days 00:57:52.417000,,0.7403329573253061,0 days 00:00:10.790000,4109.971412114286,21.51785142857143,2,0.0,True,1,pos,365.6981941648355,0.059013385165070535,OnTrack,3732.0,1714.0,6064.0,1.0,BOR
2025-11-23 04:04:19.428,0 days 00:57:52.577000,,0.7754132824704196,0 days 00:00:10.950000,4068.8285549714287,7.232137142857141,2,0.0,True,1,pos,365.69906021702127,0.05901352492149271,OnTrack,3730.0,1716.0,6064.0,1.0,BOR
2025-11-23 04:04:19.509,0 days 00:57:52.658000,,0.7931726830430033,0 days 00:00:11.031000,4048.0,0.0,2,0.0,True,1,car,365.6077777777778,0.05899879450763824,OnTrack,3729.803286475174,1716.1504138375676,6063.999916145179,1.0,BOR
2025-11-23 04:04:19.628,0 days 00:57:52.777000,,0.8192636889018114,0 days 00:00:11.150000,4112.7062848,0.0,2,0.0,True,1,pos,365.43147528728366,0.05897034425291152,OnTrack,3730.0,1716.0,6064.0,1.0,BOR
2025-11-23 04:04:19.829,0 days 00:57:52.978000,44,0.8633333333332303,0 days 00:00:11.351000,4222.0,0.0,2,0.0,True,1,car,365.6077777777778,0.05899879450763824,OnTrack,3730.499241683427,1714.8942229003062,6064.000008435286,1.0,BOR
2025-11-23 04:04:19.908,0 days 00:57:53.057000,44,1.0439832812698038,0 days 00:00:11.430000,4384.232274285714,8.182149485714286,2,0.8464292571428571,True,1,pos,366.13085293725936,0.05908320410098409,OnTrack,3730.0,1716.0,6064.0,1.0,BOR
2025-11-23 04:04:20.108,0 days 00:57:53.257000,44,1.5013245511112396,0 days 00:00:11.630000,4794.94656,28.8964352,2,2.9892864,True,1,pos,367.8578037109306,0.059361885299835854,OnTrack,3726.0,1724.0,6064.0,1.0,BOR
2025-11-23 04:04:20.109,0 days 00:57:53.258000,12,1.5036111111112405,0 days 00:00:11.631000,4797.0,29.0,2,3.0,True,1,car,367.86333333333334,0.05936277762509716,OnTrack,3725.9715727847088,1724.0426305930687,6064.0000000156115,1.0,BOR
2025-11-23 04:04:20.209,0 days 00:57:53.358000,12,2.4445833333333553,0 days 00:00:11.731000,4477.0,19.5,2,1.5000000000000002,True,1,pos,368.2225643204583,0.05942074738525648,OnTrack,3723.0,1728.0,6064.0,1.0,BOR
2025-11-23 04:04:20.309,0 days 00:57:53.458000,44,3.38555555555547,0 days 00:00:11.831000,4157.0,10.0,1,0.0,True,1,car,368.4188888888889,0.0594524286392496,OnTrack,3721.0661324229577,1730.9276370938724,6063.9999918564135,1.0,BOR
2025-11-23 04:04:20.489,0 days 00:57:53.638000,44,5.485555555555493,0 days 00:00:12.011000,4234.5,9.5,1,0.0,True,1,pos,368.91814011786255,0.059532993721439414,OnTrack,3719.0,1735.0,6064.0,1.0,BOR
2025-11-23 04:04:20.669,0 days 00:57:53.818000,44,7.585555555555516,0 days 00:00:12.191000,4312.0,9.0,1,0.0,True,1,car,369.31888888888886,0.059597663282176555,OnTrack,3715.556115360669,1740.1935355625692,6064.000055886633,1.0,BOR
2025-11-23 04:04:20.708,0 days 00:57:53.857000,44,6.828459075047597,0 days 00:00:12.230000,4281.217806628571,7.746426514285714,1,0.0,True,1,pos,369.3550322434441,0.0596034958012799,OnTrack,3715.0,1741.0,6064.0,1.0,BOR
2025-11-23 04:04:20.949,0 days 00:57:54.098000,30,2.150000000000091,0 days 00:00:12.471000,4091.0,0.0,1,0.0,True,1,car,369.31888888888886,0.059597663282176555,OnTrack,3714.493789972834,1741.719879812946,6063.998941762353,1.0,BOR
2025-11-23 04:04:21.108,0 days 00:57:54.257000,30,9.3050028800001,0 days 00:00:12.630000,5018.500373333333,0.0,1,15.237506133333333,True,1,pos,369.32280592948644,0.05959829538216826,OnTrack,3715.0,1741.0,6064.0,1.0,BOR
2025-11-23 04:04:21.189,0 days 00:57:54.338000,30,12.950000000000102,0 days 00:00:12.711000,5491.0,0.0,1,23.0,True,1,car,369.31888888888886,0.059597663282176555,OnTrack,3715.07959503264,1740.907399046351,6064.001625786325,1.0,BOR
2025-11-23 04:04:21.329,0 days 00:57:54.478000,30,9.799904528502392,0 days 00:00:12.851000,5979.77782083456,0.0,1,36.615953580391306,True,1,pos,369.27342449751313,0.059590326610346175,OnTrack,3715.0,1741.0,6064.0,1.0,BOR
2025-11-23 04:04:21.590,0 days 00:57:54.739000,23,3.927222222222156,0 days 00:00:13.112000,6891.0,0.0,1,62.0,False,1,car,369.31888888888886,0.059597663282176555,OnTrack,3714.3469657844903,1741.4618831073194,6063.978511975185,1.0,BOR
2025-11-23 04:04:21.648,0 days 00:57:54.797000,23,3.0831361220740288,0 days 00:00:13.170000,6502.642523733333,2.4166613333333333,1,64.8999936,False,1,pos,369.4207462510071,0.05961410019063958,OnTrack,3714.0,1742.0,6064.0,1.0,BOR
2025-11-23 04:04:21.830,0 days 00:57:54.979000,43,0.43444444444446617,0 days 00:00:13.352000,5284.0,10.0,1,74.0,False,1,car,369.98555555555555,0.05970524449915949,OnTrack,3712.2649184776396,1745.2112858275966,6064.149327060847,1.0,BOR
2025-11-23 04:04:21.948,0 days 00:57:55.097000,43,1.1154020391111563,0 days 00:00:13.470000,5559.333034666666,14.916661333333334,1,74.0,False,1,pos,370.57420041167745,0.059800235194147996,OnTrack,3710.0,1749.0,6064.0,1.0,BOR
2025-11-23 04:04:22.070,0 days 00:57:55.219000,18,1.819444444444514,0 days 00:00:13.592000,5844.0,20.0,1,74.0,False,1,car,371.31888888888886,0.05992040693312535,OnTrack,3706.343412941092,1754.6140454616132,6063.453383063939,1.0,BOR
2025-11-23 04:04:22.189,0 days 00:57:55.338000,18,3.6958164170159273,0 days 00:00:13.711000,6676.998656,22.549995885714285,1,76.54999588571428,False,1,pos,372.12775335926256,0.06005093486927093,OnTrack,3702.0,1761.0,6063.0,1.0,BOR
2025-11-23 04:04:22.308,0 days 00:57:55.457000,18,5.572192426158769,0 days 00:00:13.830000,7509.999104,25.099997257142856,1,79.09999725714286,False,1,pos,373.01285833255207,0.06019376587454712,OnTrack,3697.0,1768.0,6063.0,1.0,BOR
2025-11-23 04:04:22.350,0 days 00:57:55.499000,43,6.2344444444444775,0 days 00:00:13.872000,7804.0,26.0,1,80.0,False,1,car,373.3411111111111,0.06024673662464025,OnTrack,3694.574807869143,1771.1974956507183,6063.01261192888,1.0,BOR
2025-11-23 04:04:22.588,0 days 00:57:55.737000,43,9.407776071111158,0 days 00:00:14.110000,7115.500370285714,28.54999862857143,1,12.00003657142858,False,1,pos,375.286545339639,0.06056067489743818,OnTrack,3678.0,1792.0,6063.0,1.0,BOR
2025-11-23 04:04:22.630,0 days 00:57:55.779000,43,9.967777777777826,0 days 00:00:14.152000,6994.0,29.0,1,0.0,True,1,car,375.59666666666664,0.06061071974209917,OnTrack,3676.262545777509,1794.1184454271925,6062.997750927247,1.0,BOR
2025-11-23 04:04:22.888,0 days 00:57:56.037000,43,14.411108906666723,0 days 00:00:14.410000,5701.5818911999995,23.3562528,1,20.15624,True,1,pos,377.1801899229592,0.06086625578064827,OnTrack,3671.0,1800.0,6063.0,1.0,BOR
2025-11-23 04:04:22.950,0 days 00:57:56.099000,43,15.478888888888946,0 days 00:00:14.472000,5391.0,22.0,1,25.0,False,1,car,377.5522222222222,0.06092629131191577,OnTrack,3668.4904085323583,1802.8449725274518,6063.000253576175,1.0,BOR
